kapt_code,kapt_name,addr_legal,addr_road,approval_date,approval_date_raw,household_count,bldg_count,pilot_guess,signal_name,signal_addr,signal_period,signal_score,human_match_status,human_reviewer,human_reviewed_at,reject_reason
A10025966,미사강변아란티움(25단지)아파트,경기도 하남시 풍산동 565 미사강변아란티움(25단지)아파트,경기도 하남시 미사강변중앙로 120,2018-10-11,20181011,688,5,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025941,미사강변도시 C3단지,경기도 하남시 망월동 1140 미사강변도시 C3단지,경기도 하남시 미사강변한강로 290,2018-11-06,20181106,1492,4,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025947,미사강변 브라운스톤,경기도 하남시 풍산동 559 미사강변 브라운스톤,경기도 하남시 미사강변동로 47,2018-11-06,20181106,871,8,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025667,미사강변센트럴풍경채아파트,경기도 하남시 풍산동 471 미사강변센트럴풍경채아파트,경기도 하남시 미사강변서로 65,2019-01-08,20190108,726,8,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025739,미사강변신안인스빌아파트,경기도 하남시 풍산동 573 미사강변신안인스빌아파트,경기도 하남시 미사강변동로 19,2019-01-29,20190129,734,8,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025534,덕풍역파크어울림아파트,경기도 하남시 덕풍동 947 덕풍역파크어울림아파트,경기도 하남시 덕풍공원로 50,2019-04-05,20190405,383,5,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025339,감일 한라비발디,경기도 하남시 감이동 530 감일 한라비발디,경기도 하남시 감일백제로 65,2019-06-10,20190610,934,8,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10025469,미사역 호반 써밋 아파트,경기도 하남시 망월동 1127 미사역 호반 써밋 아파트,경기도 하남시 미사강변한강로 270,2019-06-11,20190611,846,8,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10025043,하남감일스윗시티10단지,경기도 하남시 감이동 454 하남감일스윗시티10단지,경기도 하남시 감일순환로 35,2020-01-15,20200115,753,9,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024992,감일 스윗시티 1단지,경기도 하남시 감일동 534 감일 스윗시티 1단지,경기도 하남시 감일로 86,2020-03-12,20200312,669,7,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감일동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024941,감일 센트레빌 아파트,경기도 하남시 감이동 535 감일 센트레빌 아파트,경기도 하남시 감일백제로 35,2020-03-12,20200312,589,6,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024890,미사힐즈파크푸르지오,경기도 하남시 풍산동 630 미사힐즈파크푸르지오,경기도 하남시 세미로1길 10,2020-04-27,20200427,404,7,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10024895,하남감일스윗시티행복주택6단지,경기도 하남시 감일동 523 하남감일스윗시티행복주택6단지,경기도 하남시 감일순환로 130,2020-05-08,20200508,672,4,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감일동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024644,하남감일스윗시티8단지,경기도 하남시 감일동 534 하남감일스윗시티8단지,경기도 하남시 감일순환로 95,2020-09-02,20200902,1088,6,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감일동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024569,힐스테이트포웰시티,경기도 하남시 감이동 458 힐스테이트포웰시티,경기도 하남시 감일백제로 120,2020-10-27,20201027,932,6,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024472,하남감일포엠포레아파트,경기도 하남시 감일동 533 하남감일포엠포레아파트,경기도 하남시 감일순환로 135,2021-01-04,20210104,617,8,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감일동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024471,하남감일 스윗시티 행복주택 7단지,"경기도 하남시 감일동 524,경기도 하남시 감일동 514 하남감일 스윗시티 행복주택 7단지",경기도 하남시 감일순환로 140,2021-01-12,20210112,425,3,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감일동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024378,위례호반써밋,"경기도 하남시 학암동 652,경기도 하남시 학암동 652 위례호반써밋",경기도 하남시 위례대로6길 20,2021-01-28,20210128,699,9,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""학암동, 학암동"" 미매칭 - 원도심/타지구"
A10024388,더샵포웰시티,경기도 하남시 감이동 491 더샵포웰시티,경기도 하남시 감일백제로 70,2021-01-29,20210129,881,9,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024382,포웰시티 푸르지오 라포레,경기도 하남시 감이동 500 포웰시티 푸르지오 라포레,경기도 하남시 감일백제로 20,2021-02-01,20210201,790,9,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024304,위례포레자이아파트,경기도 하남시 학암동 635 위례포레자이아파트,경기도 하남시 위례대로6길 95,2021-04-27,20210427,558,9,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""학암동"" 미매칭 - 원도심/타지구"
A10024247,힐스테이트센트럴위례,경기도 하남시 학암동 651 힐스테이트센트럴위례,경기도 하남시 위례대로6길 15,2021-05-06,20210506,1078,14,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""학암동"" 미매칭 - 원도심/타지구"
A10024292,감일 금강펜테리움 센트럴파크,경기도 하남시 감일동 116 감일 금강펜테리움 센트럴파크,경기도 하남시 신우실로 15,2021-05-14,20210514,684,10,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감일동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024211,미사역파라곤아파트,경기도 하남시 망월동 1125 미사역파라곤아파트,경기도 하남시 미사강변동로 100,2021-07-29,20210729,925,8,DEV-HANAM-MISA,False,True,True,2,confirmed,parkd,2026-09-02,
A10024119,하남호반써밋에듀파크,경기도 하남시 신장동 577 하남호반써밋에듀파크,경기도 하남시 하남유니온로 10,2021-08-06,20210806,999,6,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""신장동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024045,e편한세상감일아파트,경기도 하남시 감이동 501 e편한세상감일아파트,경기도 하남시 감일중앙로 20,2021-09-07,20210907,866,6,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024124,위례로제비앙,경기도 하남시 학암동 645 위례로제비앙,경기도 하남시 위례학암로 30,2021-09-14,20210914,508,6,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""학암동"" 미매칭 - 원도심/타지구"
A10024051,감일 스타힐스,경기도 하남시 감이동 446 감일 스타힐스,경기도 하남시 감일순환로 170,2021-10-14,20211014,578,8,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10024104,감일 파크 센트레빌,경기도 하남시 감이동 448 감일 파크 센트레빌,경기도 하남시 감일순환로 190,2021-10-14,20211014,595,7,DEV-HANAM-MISA,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감이동""은 하남 미사 지구 밖 (원도심/타지구)"
A10022630,더샵하남에디피스,"경기도 하남시 덕풍동 948-,경기도 하남시 덕풍동 938 더샵하남에디피스",경기도 하남시 하남대로 830,2024-03-28,20240328,980,10,DEV-HANAM-MISA,False,True,False,1,rejected,parkd,2026-09-02,승인일 2024-03-28 > window 2021-12-31
A47291001,다산한신휴플러스,경기도 남양주시 다산동 4026-6 다산한신휴플러스,경기도 남양주시 미금로56번길 19,1999-11-15,19991115,270,2,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 1999-11-15 < window 2017-06-01
A47279408,플루리움45단지아파트,경기도 남양주시 다산동 4002-1 플루리움45단지아파트,경기도 남양주시 도농로 34,2000-11-09,20001109,2042,18,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2000-11-09 < window 2017-06-01
A47279205,플루리움3단지,경기도 남양주시 다산동 4002-1 플루리움3단지,경기도 남양주시 도농로 34,2001-05-09,20010509,1144,12,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2001-05-09 < window 2017-06-01
A47270906,플루리움1단지,경기도 남양주시 다산동 4002-1 플루리움1단지,경기도 남양주시 도농로 34,2001-09-13,20010913,1086,11,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2001-09-13 < window 2017-06-01
A47279207,플루리움2단지,경기도 남양주시 다산동 4002-1 플루리움2단지,경기도 남양주시 도농로 34,2002-01-22,20020122,1484,16,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2002-01-22 < window 2017-06-01
A47291304,"다산리버펠리체아파트 1,2,3단지","경기도 남양주시 다산동 4432,경기도 남양주시 다산동 4432-4,경기도 남양주시 다산동 4432-2 다산리버펠리체아파트 1,2,3단지",경기도 남양주시 미금로57번길 20,2005-05-31,20050531,1060,12,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2005-05-31 < window 2017-06-01
A47291003,다산롯데아파트,경기도 남양주시 다산동 4433 다산롯데아파트,경기도 남양주시 미금로 24,2005-10-31,20051031,708,9,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2005-10-31 < window 2017-06-01
A47287901,동원베네스트,경기도 남양주시 다산동 3395 동원베네스트,경기도 남양주시 미금로 159,2005-11-02,20051102,196,5,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2005-11-02 < window 2017-06-01
A47291002,도농부영애시앙,경기도 남양주시 다산동 4001-29 도농부영애시앙,경기도 남양주시 도농로 24,2008-05-21,20080521,364,4,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-05-21 < window 2017-06-01
A47271002,다산한화꿈에그린,경기도 남양주시 다산동 3718 다산한화꿈에그린,경기도 남양주시 다산지금로16번길 56,2008-08-29,20080829,767,8,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-08-29 < window 2017-06-01
A47206005,가운휴먼시아1단지,경기도 남양주시 다산동 669 가운휴먼시아1단지,경기도 남양주시 가운로2길 28,2008-09-05,20080905,1417,16,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-09-05 < window 2017-06-01
A47206006,가운휴먼시아2단지,경기도 남양주시 다산동 671 가운휴먼시아2단지,경기도 남양주시 가운로2길 8,2008-09-05,20080905,388,4,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-09-05 < window 2017-06-01
A47206003,경남아너스빌,경기도 남양주시 다산동 683 경남아너스빌,경기도 남양주시 가운로2길 111,2008-09-19,20080919,495,10,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-09-19 < window 2017-06-01
A47206002,더힐포레,경기도 남양주시 다산동 673 더힐포레,경기도 남양주시 가운로2길 11,2008-09-19,20080919,358,8,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-09-19 < window 2017-06-01
A47206001,더힐포레(3단지),경기도 남양주시 다산동 674 더힐포레(3단지),경기도 남양주시 가운로2길 43,2008-09-19,20080919,189,6,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-09-19 < window 2017-06-01
A10023893,다산한신더휴 7단지 아파트,경기도 남양주시 다산동 681 다산한신더휴 7단지 아파트,경기도 남양주시 가운로2길 78,2009-10-28,20091028,114,7,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2009-10-28 < window 2017-06-01
A10023982,다산한신더휴6단지,"경기도 남양주시 다산동 682,경기도 남양주시 다산동 682 다산한신더휴6단지",,2009-10-28,20091028,111,3,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2009-10-28 < window 2017-06-01
A47288801,다산효성해링턴타워,경기도 남양주시 다산동 4434 다산효성해링턴타워,경기도 남양주시 경춘로 377,2010-03-15,20100315,234,2,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2010-03-15 < window 2017-06-01
A47288802,도농사랑으로7단지 부영아파트,경기도 남양주시 다산동 4435 도농사랑으로7단지 부영아파트,경기도 남양주시 도농로 71,2013-12-30,20131230,317,6,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2013-12-30 < window 2017-06-01
A47288803,다산센트레빌,경기도 남양주시 다산동 4436 다산센트레빌,경기도 남양주시 미금로 16,2016-11-30,20161130,457,9,DEV-NAMYANGJU-DASAN,False,True,False,1,rejected,parkd,2026-09-02,승인일 2016-11-30 < window 2017-06-01
A10027754,힐스테이트황금산아파트,경기도 남양주시 다산동 3129-65 힐스테이트황금산아파트,경기도 남양주시 경춘로 468-40,2017-06-30,20170630,1008,19,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026936,별사랑마을2-5단지,경기도 남양주시 별내동 897 별사랑마을2-5단지,경기도 남양주시 별내5로 189-50,2017-07-02,20170702,626,4,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10026600,다산 롯데캐슬아파트,"경기도 남양주시 다산동 5869-2,경기도 남양주시 다산동  다산 롯데캐슬아파트",경기도 남양주시 다산중앙로146번길 7,2017-12-22,20171222,1186,10,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026580,다산아이파크,"경기도 남양주시 다산동 5808-1,경기도 남양주시 다산동  다산아이파크",경기도 남양주시 다산순환로 333,2017-12-22,20171222,467,5,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026562,다산한양수자인리버팰리스,경기도 남양주시 다산동 6024 다산한양수자인리버팰리스,경기도 남양주시 다산순환로 171,2017-12-22,20171222,640,13,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026598,이편한세상 다산,"경기도 남양주시 다산동 3646-1,경기도 남양주시 다산동 6091- 이편한세상 다산",경기도 남양주시 다산중앙로82번길 15,2017-12-22,20171222,1615,13,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026494,마석 힐즈파크 푸르지오,경기도 남양주시 화도읍 마석우리 600 마석 힐즈파크 푸르지오,경기도 남양주시 비룡로33번길 25,2018-01-31,20180131,620,7,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""화도읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10026388,다산반도유보라메이플타운,경기도 남양주시 다산동 6014 다산반도유보라메이플타운,경기도 남양주시 다산순환로 300,2018-03-14,20180314,1085,11,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026386,화도 센트럴 우방아이유쉘,경기도 남양주시 화도읍 녹촌리 556 화도 센트럴 우방아이유쉘,경기도 남양주시 수레로1233번길 34,2018-03-29,20180329,808,14,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""화도읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10026292,다산유승한내들센트럴아파트,경기도 남양주시 다산동 6090 다산유승한내들센트럴아파트,경기도 남양주시 다산중앙로81번길 10,2018-04-26,20180426,642,5,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10026164,다산 e편한세상자이아파트,경기도 남양주시 다산동 3679-3 다산 e편한세상자이아파트,경기도 남양주시 다산중앙로81번길 25,2018-06-27,20180627,1685,12,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
