cluster_id,complex_name,addr_legal_raw,addr_query,addr_variant_used,type,status,lat,lon,crs,refined_text,dong_final,vw_level1_raw,vw_level2_raw,vw_level3_raw,vw_level4L_raw,vw_level4A_raw,vw_level4AC_raw,vw_level5_raw,vw_detail_raw,representative_method,parcel_count,parcel_success_count,parcel_excluded,centroid_spread_m,distance_from_anchor_km,coord_source,coord_fetched_at,coord_license_note,coord_geom_basis,coord_resolution,coord_uncertainty_m,qa_flag,error_code,needs_review,override_decision
A10026587,레이크반도유보라아이비파크9.0,경기도 화성동탄구 장지동 1009,경기도 화성시 동탄구 장지동 1009,full_parcel,PARCEL,OK,37.16243701111719,127.11725225063822,EPSG:4326,경기도 화성시 동탄구 장지동 1009,장지동,경기도,화성시 동탄구,,장지동,동탄8동,4159758000,1009,레이크 반도유보라 아이비파크 9.0 3401동,single_parcel,1,1,,0.0,1.08,vworld_geocoder_2.0,2026-09-03T02:12:06.446579+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026598,이편한세상 다산,경기도 남양주시 다산동 3646-1,경기도 남양주시 다산중앙로82번길 15,fallback_road,ROAD,OK,37.62177513609919,127.1555747771396,EPSG:4326,,다산동,경기도,남양주시,다산동,다산중앙로82번길,다산1동,4136054500,15,다산 자연& e편한세상 5101동,centroid,2,2,,161.0,0.34,vworld_geocoder_2.0,2026-09-03T02:12:08.742381+00:00,Realtime query. Not stored per VWorld TOS.,centroid_of_2,,0.0,,,False,
A10026600,다산 롯데캐슬아파트,경기도 남양주시 다산동 5869-2,경기도 남양주시 다산중앙로146번길 7,fallback_road,ROAD,OK,37.62652616421879,127.15438631427682,EPSG:4326,"경기도 남양주시 다산중앙로146번길 7 (다산동,다산 자연앤롯데캐슬)",다산동,경기도,남양주시,다산동,다산중앙로146번길,다산1동,4136054500,7,다산 자연앤롯데캐슬 2201동,single_parcel,1,1,,0.0,0.42,vworld_geocoder_2.0,2026-09-03T02:12:09.782841+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026608,한강신도시리버에일린의 뜰,경기도 김포시 운양동 1305-1,경기도 김포시 운양동 1305-1,full_parcel,PARCEL,OK,37.65368205206354,126.67268552414316,EPSG:4326,경기도 김포시 운양동 1305-1,운양동,경기도,김포시,,운양동,운양동,4157058000,1305-1,한강신도시리버에일린의뜰 601동,single_parcel,1,1,,0.0,1.87,vworld_geocoder_2.0,2026-09-03T02:12:10.349172+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026619,미사 레스티아 아파트,경기도 하남시 망월동 1177,경기도 하남시 망월동 1177,full_parcel,PARCEL,OK,37.557735448569744,127.19795831793206,EPSG:4326,경기도 하남시 망월동 1177,망월동,경기도,하남시,,망월동,미사1동,4145061000,1177,미사 레스티아 아파트 3101동,single_parcel,1,1,,0.0,0.86,vworld_geocoder_2.0,2026-09-03T02:12:10.885555+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026623,e편한세상 테라스위례,경기도 성남수정구 창곡동 283-1,경기도 성남시 수정구 위례동이로 24,fallback_road,ROAD,OK,37.466829066577766,127.15249893147086,EPSG:4326,"경기도 성남시 수정구 위례동이로 24 (창곡동,이편한세상테라스위례)",창곡동,경기도,성남시 수정구,창곡동,위례동이로,위례동,4113162500,24,이편한세상테라스위례 5901동,single_parcel,1,1,,0.0,1.14,vworld_geocoder_2.0,2026-09-03T02:12:11.926593+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026654,김포한강신도시 모아엘가 2차아파트,경기도 김포시 구래동 6888-6,경기도 김포시 구래동 6888-6,full_parcel,PARCEL,OK,37.63860187609394,126.62984872417888,EPSG:4326,경기도 김포시 구래동 6888-6,구래동,경기도,김포시,,구래동,구래동,4157057000,6888-6,김포한강신도시 모아엘가2차 아파트 401,single_parcel,1,1,,0.0,4.03,vworld_geocoder_2.0,2026-09-03T02:12:12.754319+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026682,위례포레샤인아파트,서울특별시 송파구 장지동 905,서울특별시 송파구 장지동 905,full_parcel,PARCEL,OK,37.47651631318344,127.13528189064864,EPSG:4326,서울특별시 송파구 장지동 905,장지동,서울특별시,송파구,,장지동,위례동,1171064700,905,위례포레샤인23단지 2310동,single_parcel,1,1,,0.0,0.74,vworld_geocoder_2.0,2026-09-03T02:12:13.574356+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026707,미사강변더샵센트럴포레아파트,경기도 하남시 풍산동 486,경기도 하남시 풍산동 486,full_parcel,PARCEL,OK,37.55470548140808,127.18483596174342,EPSG:4326,경기도 하남시 풍산동 486,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,486,미사강변 더샵 센트럴포레 2301동,single_parcel,1,1,,0.0,0.72,vworld_geocoder_2.0,2026-09-03T02:12:14.219455+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026740,동탄역 센트럴예미지 아파트,경기도 화성동탄구 영천동 670,경기도 화성시 동탄구 영천동 670,full_parcel,PARCEL,OK,37.20666492743895,127.10510194235036,EPSG:4326,경기도 화성시 동탄구 영천동 670,영천동,경기도,화성시 동탄구,,영천동,동탄5동,4159755000,670,동탄역 센트럴 예미지 621동,single_parcel,1,1,,0.0,4.04,vworld_geocoder_2.0,2026-09-03T02:12:14.845523+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026763,김포한강신도시 레이크에일린의 뜰,경기도 김포시 마산동 616-3,경기도 김포시 마산동 616-3,full_parcel,PARCEL,OK,37.6434921126659,126.6383940549568,EPSG:4326,경기도 김포시 마산동 616-3,마산동,경기도,김포시,,마산동,마산동,4157057500,616-3,한강신도시레이크에일린의뜰 101동,single_parcel,1,1,,0.0,3.35,vworld_geocoder_2.0,2026-09-03T02:12:15.407124+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026773,한강센트럴블루힐,경기도 김포시 마산동 637-3,경기도 김포시 마산동 637-3,full_parcel,PARCEL,OK,37.63592722545143,126.630666828795,EPSG:4326,경기도 김포시 마산동 637-3,마산동,경기도,김포시,,마산동,마산동,4157057500,637-3,한강센트럴블루힐 501동,single_parcel,1,1,,0.0,3.96,vworld_geocoder_2.0,2026-09-03T02:12:16.047720+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026774,동탄역 반도유보라아이비파크6차,경기도 화성동탄구 여울동 972,경기도 화성시 동탄구 여울동 972,full_parcel,PARCEL,OK,37.20408159009904,127.09110807160468,EPSG:4326,경기도 화성시 동탄구 여울동 972,여울동,경기도,화성시 동탄구,,여울동,동탄6동,4159756000,972,동탄역 반도유보라 아이비파크6.0 801동,single_parcel,1,1,,0.0,4.1,vworld_geocoder_2.0,2026-09-03T02:12:16.630210+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026777,LH위례31단지,경기도 성남수정구 창곡동 500,경기도 성남시 수정구 창곡동 500,full_parcel,PARCEL,OK,37.47288933968176,127.13474782846384,EPSG:4326,경기도 성남시 수정구 창곡동 500,창곡동,경기도,성남시 수정구,,창곡동,위례동,4113162500,500,위례31단지 3112동,single_parcel,1,1,,0.0,0.58,vworld_geocoder_2.0,2026-09-03T02:12:17.208489+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026784,미사강변해링턴플레이스아파트,경기도 하남시 망월동 1170,경기도 하남시 망월동 1170,full_parcel,PARCEL,OK,37.561466734544645,127.19854384867452,EPSG:4326,경기도 하남시 망월동 1170,망월동,경기도,하남시,,망월동,미사1동,4145061000,1170,미사강변효성해링턴플레이스엔에이치에프 상가1동,single_parcel,1,1,,0.0,0.87,vworld_geocoder_2.0,2026-09-03T02:12:17.765116+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026805,동탄역 반도유보라아이비파크5차,경기도 화성동탄구 여울동 988,경기도 화성시 동탄구 여울동 988,full_parcel,PARCEL,OK,37.19516233179718,127.09109186880958,EPSG:4326,경기도 화성시 동탄구 여울동 988,여울동,경기도,화성시 동탄구,,여울동,동탄6동,4159756000,988,동탄역 반도유보라 아이비파크5.0 1501동,single_parcel,1,1,,0.0,3.23,vworld_geocoder_2.0,2026-09-03T02:12:18.320169+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026806,미사강변리버뷰자이,경기도 하남시 선동 455,경기도 하남시 선동 455,full_parcel,PARCEL,OK,37.574265471293806,127.17754127008844,EPSG:4326,경기도 하남시 선동 455,선동,경기도,하남시,,선동,미사2동,4145062000,455,미사강변리버뷰자이 101동,single_parcel,1,1,,0.0,1.84,vworld_geocoder_2.0,2026-09-03T02:12:18.914155+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026825,김포e편한세상캐널시티주상복합,경기도 김포시 장기동 2031,경기도 김포시 장기동 2031,full_parcel,PARCEL,OK,37.64059358035448,126.67746352611024,EPSG:4326,경기도 김포시 장기동 2031,장기동,경기도,김포시,,장기동,장기동,4157056000,2031,e편한세상 캐널시티 501동,single_parcel,1,1,,0.0,0.43,vworld_geocoder_2.0,2026-09-03T02:12:19.510627+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026888,동탄역센트럴상록아파트,경기도 화성동탄구 영천동 662,경기도 화성시 동탄구 영천동 662,full_parcel,PARCEL,OK,37.20824441660175,127.10105736361524,EPSG:4326,경기도 화성시 동탄구 영천동 662,영천동,경기도,화성시 동탄구,,영천동,동탄5동,4159755000,662,동탄역 센트럴상록 아파트 631동,single_parcel,1,1,,0.0,4.27,vworld_geocoder_2.0,2026-09-03T02:12:20.065866+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026909,동탄역시범 금강펜테리움 센트럴파크3,경기도 화성동탄구 청계동 514,경기도 화성시 동탄구 청계동 514,full_parcel,PARCEL,OK,37.20141782360401,127.10344920929045,EPSG:4326,경기도 화성시 동탄구 청계동 514,청계동,경기도,화성시 동탄구,,청계동,동탄4동,4159754000,514,동탄역 시범 금강펜테리움 센트럴파크 3 941동,single_parcel,1,1,,0.0,3.49,vworld_geocoder_2.0,2026-09-03T02:12:20.658136+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026944,위례센트럴자이,경기도 성남수정구 창곡동 504,경기도 성남시 수정구 창곡동 504,full_parcel,PARCEL,OK,37.47324537809553,127.13909007428974,EPSG:4326,경기도 성남시 수정구 창곡동 504,창곡동,경기도,성남시 수정구,,창곡동,위례동,4113162500,504,위례센트럴자이 3205동,single_parcel,1,1,,0.0,0.24,vworld_geocoder_2.0,2026-09-03T02:12:21.158452+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10026957,동탄역푸르지오,경기도 화성동탄구 영천동 321-1,경기도 화성시 동탄순환대로 881-10,fallback_road,ROAD,OK,37.20875742277264,127.0890507736576,EPSG:4326,"경기도 화성시 동탄구 동탄순환대로 881-10 (영천동,동탄역 푸르지오)",영천동,경기도,화성시 동탄구,영천동,동탄순환대로,동탄5동,4159755000,881-10,동탄역 푸르지오 701동,single_parcel,1,1,,0.0,4.65,vworld_geocoder_2.0,2026-09-03T02:12:22.129042+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10026985,동탄 호반써밋포레,경기도 화성동탄구 목동 494,경기도 화성시 동탄구 목동 494,full_parcel,PARCEL,OK,37.18078599237128,127.11738658548104,EPSG:4326,경기도 화성시 동탄구 목동 494,목동,경기도,화성시 동탄구,,목동,동탄9동,4159759000,494,호반베르디움 센트럴포레 1901동,single_parcel,1,1,,0.0,1.29,vworld_geocoder_2.0,2026-09-03T02:12:22.725478+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027014,한강신도시3차푸르지오,경기도 김포시 구래동 6895-2,경기도 김포시 구래동 6895-2,full_parcel,PARCEL,OK,37.64119180527699,126.62298249705884,EPSG:4326,경기도 김포시 구래동 6895-2,구래동,경기도,김포시,,구래동,구래동,4157057000,6895-2,한강신도시 3차 푸르지오 501동,single_parcel,1,1,,0.0,4.65,vworld_geocoder_2.0,2026-09-03T02:12:23.825579+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027017,하늘빛마을 한신더휴테라스 8블럭,경기도 김포시 운양동 1339-1,경기도 김포시 운양동 1339-1,full_parcel,PARCEL,OK,37.65410067571857,126.6868867448482,EPSG:4326,경기도 김포시 운양동 1339-1,운양동,경기도,김포시,,운양동,운양동,4157058000,1339-1,한신더휴 테라스 8 801동,single_parcel,1,1,,0.0,2.14,vworld_geocoder_2.0,2026-09-03T02:12:24.371521+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027030,한신더휴테라스12BL아파트,경기도 김포시 운양동 1288-1,경기도 김포시 운양동 1288-1,full_parcel,PARCEL,OK,37.65068856328031,126.69516858785462,EPSG:4326,경기도 김포시 운양동 1288-1,운양동,경기도,김포시,,운양동,운양동,4157058000,1288-1,1201동,single_parcel,1,1,,0.0,2.3,vworld_geocoder_2.0,2026-09-03T02:12:24.890657+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027062,한강신도시 반도유보라3차,경기도 김포시 마산동 640-5,경기도 김포시 마산동 640-5,full_parcel,PARCEL,OK,37.638481338220416,126.64264653082182,EPSG:4326,경기도 김포시 마산동 640-5,마산동,경기도,김포시,,마산동,마산동,4157057500,640-5,한강신도시 반도유보라3차 101동,single_parcel,1,1,,0.0,2.9,vworld_geocoder_2.0,2026-09-03T02:12:25.539824+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027070,신안인스빌아스트로,경기도 하남시 학암동 663,경기도 하남시 학암동 663,full_parcel,PARCEL,OK,37.47501577289077,127.14520910156996,EPSG:4326,경기도 하남시 학암동 663,학암동,경기도,하남시,,학암동,위례동,4145058500,663,위례신도시신안인스빌아스트로 6201동,single_parcel,1,1,,0.0,0.5,vworld_geocoder_2.0,2026-09-03T02:12:26.079951+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027079,하늘빛마을 한신더휴테라스 11블럭,경기도 김포시 운양동 1337-1,경기도 김포시 운양동 1337-1,full_parcel,PARCEL,OK,37.65138503184512,126.69295763515235,EPSG:4326,경기도 김포시 운양동 1337-1,운양동,경기도,김포시,,운양동,운양동,4157058000,1337-1,한신더휴 테라스 11 1101동,single_parcel,1,1,,0.0,2.21,vworld_geocoder_2.0,2026-09-03T02:12:26.584752+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027093,한신더휴테라스 9블럭,경기도 김포시 운양동 1293-4,경기도 김포시 운양동 1293-4,full_parcel,PARCEL,OK,37.65292444522258,126.69148107101064,EPSG:4326,경기도 김포시 운양동 1293-4,운양동,경기도,김포시,,운양동,운양동,4157058000,1293-4,901동,single_parcel,1,1,,0.0,2.25,vworld_geocoder_2.0,2026-09-03T02:12:27.122454+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027095,센트럴힐즈 동탄아파트,경기도 화성동탄구 여울동 40,경기도 화성시 동탄대로12길 71,fallback_road,ROAD,OK,37.18142203493532,127.11043913931364,EPSG:4326,"경기도 화성시 동탄구 동탄대로12길 71 (여울동,화성동탄2센트럴힐즈동탄아파트)",여울동,경기도,화성시 동탄구,여울동,동탄대로12길,동탄6동,4159756000,71,화성동탄2센트럴힐즈동탄아파트 1841동,single_parcel,1,1,,0.0,1.21,vworld_geocoder_2.0,2026-09-03T02:12:28.112471+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10027116,미사강변센트럴자이,경기도 하남시 풍산동 480,경기도 하남시 풍산동 480,full_parcel,PARCEL,OK,37.55779900381539,127.1860762149859,EPSG:4326,경기도 하남시 풍산동 480,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,480,미사강변센트럴자이 101동,single_parcel,1,1,,0.0,0.37,vworld_geocoder_2.0,2026-09-03T02:12:28.680140+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027117,동탄역더힐아파트,경기도 화성동탄구 청계동 556,경기도 화성시 동탄구 청계동 556,full_parcel,PARCEL,OK,37.19840520632029,127.120159063524,EPSG:4326,경기도 화성시 동탄구 청계동 556,청계동,경기도,화성시 동탄구,,청계동,동탄4동,4159754000,556,동탄역 더 힐 1251동,single_parcel,1,1,,0.0,3.21,vworld_geocoder_2.0,2026-09-03T02:12:29.283771+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027122,동탄역 포레너스 입주자대표회의,경기도 화성동탄구 영천동 720,경기도 화성시 동탄구 영천동 720,full_parcel,PARCEL,OK,37.206426535668825,127.11628673681072,EPSG:4326,경기도 화성시 동탄구 영천동 720,영천동,경기도,화성시 동탄구,,영천동,동탄5동,4159755000,720,동탄역 포레너스 471동,single_parcel,1,1,,0.0,4.02,vworld_geocoder_2.0,2026-09-03T02:12:29.802111+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027133,동탄2 LH C26단지 행복주택,경기도 화성동탄구 여울동 1017,경기도 화성시 동탄구 여울동 1017,full_parcel,PARCEL,OK,37.18610197651383,127.09147330698292,EPSG:4326,경기도 화성시 동탄구 여울동 1017,여울동,경기도,화성시 동탄구,,여울동,동탄6동,4159756000,1017,동탄2엘에이치씨26단지 씨2601동,single_parcel,1,1,,0.0,2.41,vworld_geocoder_2.0,2026-09-03T02:12:30.349562+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027180,미사강변스타힐스,경기도 하남시 망월동 956,경기도 하남시 망월동 956,full_parcel,PARCEL,OK,37.57116533230729,127.18486804813926,EPSG:4326,경기도 하남시 망월동 956,망월동,경기도,하남시,,망월동,미사2동,4145062000,956,미사강변도시8단지 801동,single_parcel,1,1,,0.0,1.25,vworld_geocoder_2.0,2026-09-03T02:12:30.869728+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027199,한강센트럴자이1단지,경기도 김포시 장기동 2128-1,경기도 김포시 태장로 845,fallback_road,ROAD,OK,37.63579746635371,126.6771421912751,EPSG:4326,"경기도 김포시 태장로 845 (장기동,한강센트럴자이1단지)",장기동,경기도,김포시,장기동,태장로,장기동,4157056000,845,한강센트럴자이1단지 101동,single_parcel,1,1,,0.0,0.2,vworld_geocoder_2.0,2026-09-03T02:12:31.799334+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10027257,동탄역에일린의 뜰,경기도 화성동탄구 여울동 998,경기도 화성시 동탄구 여울동 998,full_parcel,PARCEL,OK,37.18923512249713,127.08701969604373,EPSG:4326,경기도 화성시 동탄구 여울동 998,여울동,경기도,화성시 동탄구,,여울동,동탄6동,4159756000,998,동탄역 에일린의 뜰 1608동,single_parcel,1,1,,0.0,2.94,vworld_geocoder_2.0,2026-09-03T02:12:32.374898+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027277,위례호반써밋에비뉴,경기도 성남수정구 창곡동 515,경기도 성남시 수정구 창곡동 515,full_parcel,PARCEL,OK,37.47267618111388,127.15238745722948,EPSG:4326,경기도 성남시 수정구 창곡동 515,창곡동,경기도,성남시 수정구,,창곡동,위례동,4113162500,515,위례 호반써밋 에비뉴 5301,single_parcel,1,1,,0.0,0.99,vworld_geocoder_2.0,2026-09-03T02:12:32.902413+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027281,동탄2신도시 하우스디 더 레이크,경기도 화성동탄구 송동 693,경기도 화성시 동탄구 송동 693,full_parcel,PARCEL,OK,37.17441164317374,127.10403721344336,EPSG:4326,경기도 화성시 동탄구 송동 693,송동,경기도,화성시 동탄구,,송동,동탄7동,4159757000,693,동탄2신도시 하우스디 더 레이크 2624동,single_parcel,1,1,,0.0,0.71,vworld_geocoder_2.0,2026-09-03T02:12:33.429504+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027291,동탄2 LH26단지(65BL)아파트,경기도 화성동탄구 송동 692,경기도 화성시 동탄구 송동 692,full_parcel,PARCEL,OK,37.17646046936808,127.10347703814244,EPSG:4326,경기도 화성시 동탄구 송동 692,송동,경기도,화성시 동탄구,,송동,동탄7동,4159757000,692,동탄2엘에이치26단지아파트(에이65블록) 2603동,single_parcel,1,1,,0.0,0.9,vworld_geocoder_2.0,2026-09-03T02:12:33.991207+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027308,미사강변도시26단지아파트,경기도 하남시 풍산동 567,경기도 하남시 풍산동 567,full_parcel,PARCEL,OK,37.55626056626198,127.19342151108422,EPSG:4326,경기도 하남시 풍산동 567,풍산동,경기도,하남시,,풍산동,미사3동,4145063000,567,미사강변도시26단지 2601동,single_parcel,1,1,,0.0,0.61,vworld_geocoder_2.0,2026-09-03T02:12:34.526700+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027334,신안인스빌리베라2차아파트,경기도 화성동탄구 청계동 547,경기도 화성시 동탄구 청계동 547,full_parcel,PARCEL,OK,37.20084061733635,127.11658085484012,EPSG:4326,경기도 화성시 동탄구 청계동 547,청계동,경기도,화성시 동탄구,,청계동,동탄4동,4159754000,547,동탄역신안인스빌리베라2차 1116동,single_parcel,1,1,,0.0,3.41,vworld_geocoder_2.0,2026-09-03T02:12:35.066630+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027335,위례자이아파트,경기도 성남수정구 창곡동 531,경기도 성남시 수정구 창곡동 531,full_parcel,PARCEL,OK,37.47031132854037,127.13890748938503,EPSG:4326,경기도 성남시 수정구 창곡동 531,창곡동,경기도,성남시 수정구,,창곡동,위례동,4113162500,531,위례자이 3301동,single_parcel,1,1,,0.0,0.26,vworld_geocoder_2.0,2026-09-03T02:12:35.583889+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027344,미사강변센트리버,경기도 하남시 선동 436,경기도 하남시 선동 436,full_parcel,PARCEL,OK,37.5738035228086,127.18325510254638,EPSG:4326,경기도 하남시 선동 436,선동,경기도,하남시,,선동,미사2동,4145062000,436,미사강변 센트리버 702동,single_parcel,1,1,,0.0,1.58,vworld_geocoder_2.0,2026-09-03T02:12:36.124818+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027359,미사강변2차푸르지오,경기도 하남시 선동 433,경기도 하남시 선동 433,full_parcel,PARCEL,OK,37.57563768308795,127.18305778585064,EPSG:4326,경기도 하남시 선동 433,선동,경기도,하남시,,선동,미사2동,4145062000,433,미사강변 2차 푸르지오 101동,single_parcel,1,1,,0.0,1.78,vworld_geocoder_2.0,2026-09-03T02:12:36.636254+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027368,하남 더샵 센트럴뷰,경기도 하남시 덕풍동 946,경기도 하남시 덕풍동 946,full_parcel,PARCEL,OK,37.54443567983016,127.20369220462008,EPSG:4326,경기도 하남시 덕풍동 946,덕풍동,경기도,하남시,,덕풍동,덕풍3동,4145056000,946,하남더샵센트럴뷰 101동,single_parcel,1,1,,0.0,2.2,vworld_geocoder_2.0,2026-09-03T02:12:37.149184+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027369,위례 래미안이편한세상,경기도 성남수정구 창곡동 567,경기도 성남시 수정구 창곡동 567,full_parcel,PARCEL,OK,37.4669480531235,127.14656983605371,EPSG:4326,경기도 성남시 수정구 창곡동 567,창곡동,경기도,성남시 수정구,,창곡동,위례동,4113162500,567,위례 래미안이편한세상 5601동,single_parcel,1,1,,0.0,0.72,vworld_geocoder_2.0,2026-09-03T02:12:37.686796+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027379,미사강변 센텀팰리스,경기도 하남시 망월동 1050,경기도 하남시 망월동 1050,full_parcel,PARCEL,OK,37.56101900093024,127.18317436812686,EPSG:4326,경기도 하남시 망월동 1050,망월동,경기도,하남시,,망월동,미사1동,4145061000,1050,미사강변 센텀팰리스(Centum palace) 상가1동,single_parcel,1,1,,0.0,0.5,vworld_geocoder_2.0,2026-09-03T02:12:38.201074+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027385,미사강변 더샵리버포레 아파트,경기도 하남시 선동 427,경기도 하남시 선동 427,full_parcel,PARCEL,OK,37.573859105577526,127.18590873847262,EPSG:4326,경기도 하남시 선동 427,선동,경기도,하남시,,선동,미사2동,4145062000,427,미사강변 더샵 리버포레 1001동,single_parcel,1,1,,0.0,1.53,vworld_geocoder_2.0,2026-09-03T02:12:38.740516+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027386,동탄2 경남아너스빌아파트,경기도 화성동탄구 영천동 677,경기도 화성시 동탄구 영천동 677,full_parcel,PARCEL,OK,37.20500631524028,127.11089009166676,EPSG:4326,경기도 화성시 동탄구 영천동 677,영천동,경기도,화성시 동탄구,,영천동,동탄5동,4159755000,677,동탄역 경남아너스빌 상가동,single_parcel,1,1,,0.0,3.83,vworld_geocoder_2.0,2026-09-03T02:12:39.276310+00:00,Realtime query. Not stored per VWorld TOS.,parcel_centroid,,0.0,,,False,
A10027436,동탄2 금강펜테리움 1차아파트,경기도 화성동탄구 여울동 967-2269,경기도 화성시 동탄대로12길 64,fallback_road,ROAD,OK,37.18102296858813,127.10968951440468,EPSG:4326,"경기도 화성시 동탄구 동탄대로12길 64 (여울동,동탄2신도시 금강펜테리움 센트럴파크Ⅰ)",여울동,경기도,화성시 동탄구,여울동,동탄대로12길,동탄6동,4159756000,64,동탄2신도시 금강펜테리움 센트럴파크Ⅰ 1821동,single_parcel,1,1,,0.0,1.17,vworld_geocoder_2.0,2026-09-03T02:12:40.206293+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
A10027461,힐스테이트 송파위례아파트,서울특별시 송파구 장지동 170,서울특별시 송파구 위례광장로 170,fallback_road,ROAD,OK,37.47863765649623,127.14216169284909,EPSG:4326,"서울특별시 송파구 위례광장로 170 (장지동,힐스테이트송파위례)",장지동,서울특별시,송파구,장지동,위례광장로,위례동,1171064700,170,힐스테이트송파위례 101동,single_parcel,1,1,,0.0,0.76,vworld_geocoder_2.0,2026-09-03T02:12:41.184915+00:00,Realtime query. Not stored per VWorld TOS.,building_entrance,,0.0,,,False,
